"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"mu2[6]",2.05037232953145,0.00466600283771253,0.129403865762233,1.79136961716649,1.96525560156124,2.04996942180114,2.13603038805733,2.30907829574718,769.138416484301,1.00104291120687
"mu2[7]",2.26181017766955,0.00198314063671568,0.0931883917784671,2.08624943869674,2.19990596313652,2.26167715266818,2.32325764787815,2.4456798537923,2208.08916212899,1.00004151257288
"mu2[8]",2.22180590750796,0.00261472992316431,0.114986958745263,2.0469971811337,2.14771192806228,2.20531222704516,2.27523129720615,2.50696079575428,1933.94224925713,0.999343501244491
"mu2[9]",1.50000137579915,0.00399865964347537,0.176575453366986,1.2486194189682,1.38098120048106,1.46608112823287,1.58030576660235,1.95999993535455,1949.98729087515,1.00112215197967
"mu2[10]",2.04270649781949,0.00210110356478376,0.115082181808659,1.83177396248735,1.96543044312009,2.03844909270783,2.10976588749072,2.2985707002412,3000,1.00033164454509
"mu2[11]",2.323898801717,0.00210799333114718,0.091863387044209,2.1591735525249,2.26462819693649,2.31712813243815,2.37362539286343,2.5310248200313,1899.09391750885,0.999644912890061
"mu2[12]",1.68003972777509,0.00279864194028037,0.112710438226158,1.47414042966788,1.60902753853622,1.67646525064143,1.74489328515138,1.9073295894757,1621.93557804361,0.999456991223767
"mu2[13]",2.14111122359489,0.00436301743531327,0.145210701398461,1.92964181323334,2.04204721715852,2.1182815458947,2.21514289194982,2.49245623650546,1107.70304439779,1.00057307875286
"mu2[14]",1.63609466963261,0.00299137126506839,0.122773228059181,1.4120835845489,1.55324591159022,1.63163245130841,1.7077531920026,1.90472367393953,1684.48331889857,1.00150486014686
"mu2[15]",1.61733006513074,0.00288738905532091,0.120156816031428,1.40725608721367,1.54020753974477,1.61026590328693,1.68469855343847,1.87814681317316,1731.75404801267,0.999866669758705
"mu2[16]",2.23579979433206,0.00280786518680537,0.0995508226518279,2.07722993797696,2.17396713735787,2.22412124070652,2.28273580893183,2.47086391409826,1257.00556920566,1.00059739836601
"mu2[17]",2.36769691476697,0.00304254339187099,0.100750989944025,2.17860262998898,2.30253035667638,2.36430056105791,2.42934413300269,2.56962788271516,1096.54152503429,1.00168841793604
"mu2[18]",3.08530065810148,0.00146173321494545,0.0800624254880169,2.92951297852728,3.03041519070002,3.08671565008139,3.13919444852385,3.24122682970471,3000,1.00077082489511
"mu2[19]",1.58430890983244,0.00413205185571061,0.164368971568042,1.34000683908902,1.48230124942828,1.55768174163688,1.65517786104303,2.00699696222315,1582.37039670807,1.00014497603357
