"sp","DE","GF","LL","LMA","Aarea","Rarea","p_mid","LMAp","LMAs","p_rand","LMAp_rand","LMAs_rand","LL_rand","Aarea_rand","Rarea_rand","Narea","Parea"
"Lomatia silaifolia","E","S",27.5422870333817,141.253754462275,5.88843655355589,0.812830516164099,0.0921932850907611,13.0226476552809,128.231106806994,0.0921932850907611,70.2523863801441,71.0013680821309,11.4815362149688,19.9526231496888,1.41253754462275,0.864967918775693,0.0447713304176363
"Luehea seemannii","D","T",6.30957344480193,138.038426460289,18.6208713666287,2.95120922666639,0.787243682540148,108.669879178645,29.3685472816437,0.787243682540148,64.6638777265251,73.3745487337639,16.2181009735893,4.36515832240166,0.933254300796991,NA,NA
"Luma apiculata","E","T",20.6551703776178,150.109718098091,9.18061754222427,1.43657137207712,0.331443521663979,49.7528936024184,100.356824495673,0.331443521663979,73.3822166389239,76.7275014591671,41.6869383470336,12.8824955169313,1.8047157535978,1.69912409930194,NA
"Lupinus perennis","U","H",0.933254300796991,64.5654229034656,20.8929613085404,1.90546071796325,0.936052793190336,60.4366444523043,4.12877845116132,0.936052793190336,31.3395751078672,33.2258477955984,7.07945784384138,8.51138038202377,0.812830516164099,2.0748936646624,NA
"Lyginia barbata","E","G",45.7088189614875,676.082975391982,20.4173794466953,2.69153480392692,0.573363483676351,387.64129002502,288.441685366962,0.573363483676351,456.461377863866,219.621597528116,7.94328234724282,12.8824955169313,3.71535229097173,4.83058802039773,NA
"Lyonia lucida","E","S",19.4984459975805,239.883291901949,6.16595001861482,1.38038426460288,0.224312017502691,53.808705171713,186.074586730236,0.224312017502691,113.590143960119,126.29314794183,26.9153480392692,5.49540873857625,1.20226443461741,1.69639878216067,NA
"Macrozamia riedlei","E","S",104.71285480509,288.403150312661,11.7489755493953,0.954992586021436,0.124624039281499,35.9419655334732,252.461184779188,0.124624039281499,139.977679199721,148.42547111294,29.5120922666639,14.7910838816821,0.977237220955811,5.02342589522387,NA
"Manihot esculenta","U","S",1.51356124843621,36.3078054770101,16.9824365246174,1.20226443461741,0.821365729416304,29.8219871291297,6.48581834788043,0.821365729416304,19.2870390009469,17.0207664760632,3.01995172040202,27.5422870333817,1.32264740752783,1.44543977074593,NA
"Melaleuca acerosa","E","S",24.5470891568503,331.131121482591,16.2181009735893,2.69153480392692,0.599694218781852,198.577419211861,132.55370227073,0.599694218781852,169.361431066398,161.769690416193,15.8489319246111,20.8929613085404,1.81970085860998,2.82487997491571,NA
"Melaleuca uncinata","E","S",16.6134701060524,331.013844723503,12.8372911252395,2.88479607896542,0.694906394172674,230.023637258043,100.99020746546,0.694906394172674,173.435607329933,157.57823739357,3.98107170553497,12.5892541179417,1.34896288259165,3.58277732244108,0.202911208758517
"Miconia dispar","U","T",12.0226443461741,109.647819614319,10.2329299228075,0.575439937337157,0.192430601445731,21.0995958755964,88.5482237387226,0.192430601445731,54.5987661762555,55.0490534380635,29.5120922666639,6.16595001861482,1.86208713666287,1.76197604641163,NA
"Myrceugenia planipes","E","T",36.3078054770101,131.825673855641,6.16595001861482,0.707945784384138,0.0794116870724815,10.4684991603432,121.357174695298,0.0794116870724815,65.2821710205681,66.5435028350729,36.3078054770101,13.1825673855641,1.25892541179417,1.29622342197875,NA
"Nothofagus dombeyi","E","T",17.203510428574,128.961582670202,11.2231590882003,1.32264740752783,0.389344774979451,50.2105183857236,78.7510642844784,0.389344774979451,63.1468175711304,65.8147650990716,27.5422870333817,20.4173794466953,1.62181009735893,1.93988448144692,NA
"Nuytsia floribunda","E","T",28.1838293126445,457.088189614875,12.8824955169313,2.23872113856834,0.543760237103736,248.546382362302,208.541807252573,0.543760237103736,226.163806523265,230.92438309161,22.9849776094508,13.1825673855641,0.91201083935591,3.49140315478586,NA
"Ocotea costulata","E","T",38.9045144994281,128.824955169313,5.88843655355589,0.645654229034656,0.0658090678452737,8.47785021490166,120.347104954411,0.0658090678452737,57.2774839707524,71.5474711985606,14.1253754462275,12.3026877081238,0.501187233627272,1.95433945577539,NA
"Olearia decurrens","E","S",11.2201845430196,154.881661891248,10.2329299228075,1.58489319246111,0.547291226013793,84.7653746235148,70.1162872677332,0.547291226013793,78.4183786401565,76.4632832510915,24.5470891568503,18.1970085860998,1.47910838816821,2.66685866452148,0.131825673855641
"Olearia pimelioides","E","S",11.461975519794,109.909527361014,6.75843526982924,1.76363540766109,0.447303419530065,49.1629074275148,60.7466199334992,0.447303419530065,53.3063358096064,56.6031915514076,6.30957344480193,4.07380277804113,1.20226443461741,2.65477501854305,0.13678228769628
"Patersonia occidentalis","E","H",28.8403150312661,380.189396320561,15.4881661891248,1.90546071796325,0.508818043259588,193.447224703872,186.742171616689,0.508818043259588,181.163019425936,199.026376894625,37.1535229097173,18.6208713666287,0.794328234724281,3.27340694878838,NA
"Persea borbonia","E","S",18.1970085860998,112.201845430196,6.76082975391982,0.741310241300917,0.129690097556519,14.5514682798636,97.6503771503324,0.129690097556519,54.8591130287466,57.3427324014494,15.1356124843621,3.89045144994281,1.31825673855641,1.82389570231964,NA
"Persea lingue","E","T",33.1131121482591,104.71285480509,8.12830516164099,0.446683592150963,0.0712664216902429,7.46251046692872,97.2503443381613,0.0712664216902429,49.5636169688482,55.1492378362418,47.8630092322638,13.1825673855641,2.08929613085404,1.05196187382322,NA
"Persoonia levis","E","S",45.7088189614875,181.970085860998,8.12830516164099,0.562341325190349,0.0623523415837677,11.3462609516325,170.623824909366,0.0623523415837677,88.3782135139542,93.5918723470438,20.6551703776178,6.91830970918936,1.23026877081238,1.07646521362983,0.0437522105158252
"Persoonia linearis","E","T",40.7380277804113,144.543977074593,7.41310241300917,0.707945784384138,0.0939454489416991,13.5792488180913,130.964728256502,0.0939454489416991,69.4911637528627,75.0528133217303,36.3078054770101,7.94328234724282,1.65958690743756,1.09395636627209,0.0714496326075513
"Persoonia saccata","E","S",29.5120922666639,457.088189614875,19.0546071796325,2.45470891568503,0.607909798158905,277.868389089598,179.219800525277,0.607909798158905,225.678560084809,231.409629530066,8.51138038202377,10.7151930523761,0.831763771102671,3.28851630875983,NA
"Petrophile linearis","E","S",41.6869383470336,549.540873857625,21.8776162394955,3.38844156139203,0.603294528011993,331.535002117234,218.005871740391,0.603294528011993,251.528480528281,298.012393329344,33.1131121482591,11.2201845430196,0.562341325190349,3.38844156139203,NA
"Philotheca difformis","E","S",22.9849776094508,226.625405668854,10.1325594562952,3.05709260499561,0.527350382844616,119.510994441786,107.114411227068,0.527350382844616,117.329814976045,109.295590692809,3.01995172040202,16.9824365246174,1.25892541179417,3.25112205501044,0.150807190233915
"Phyllota phylicoides","E","S",22.3872113856834,120.226443461741,8.31763771102671,1.77827941003892,0.346427760586163,41.6497775716899,78.5766658900511,0.346427760586163,61.9430663775746,58.2833770841664,9.54992586021436,13.5791284152681,1.94984459975805,1.47910838816821,0.0214783047413053
"Picea engelmanii","E","T",89.1250938133745,309.029543251359,3.54813389233576,0.977237220955811,0.0311211059923888,9.61734117030502,299.412202081054,0.0311211059923888,162.055106143248,146.974437108111,7.07945784384138,15.4881661891248,1.94984459975805,3.14774831410132,NA
"Picea glauca","E","T",60.2559586074358,288.403150312661,6.60693448007596,1.14815362149688,0.0976779244905592,28.1706211390795,260.232529173581,0.0976779244905592,154.659283730548,133.743866582113,1.86653157185913,15.1356124843621,1.17489755493953,NA,NA
"Pimelea linifolia","E","S",12.5892541179417,57.5439937337157,7.94328234724282,1.31825673855641,0.347256107048675,19.9825032480035,37.5614904857122,0.347256107048675,29.0880742961049,28.4559194376108,3.01995172040202,12.8824955169313,0.831763771102671,0.84527884516029,0.0301995172040202
"Pimelea microcephala","E","S",7.58577575029184,81.2830516164099,10.7151930523761,2.18776162394955,0.611181423344264,49.6786911806827,31.6043604357272,0.611181423344264,39.4780785745143,41.8049730418956,18.1970085860998,5.75439937337157,1.65958690743756,2.47742205763329,0.155955250282695
"Pinus banksiana","E","T",26.9153480392692,245.470891568503,7.58577575029184,1.47910838816821,0.252573876036877,61.9995345376848,183.471357030818,0.252573876036877,116.868482859414,128.602408709089,14.1253754462275,19.4984459975805,0.742096450506415,3.02691342810131,NA
"Pinus flexilis","E","T",36.3078054770101,363.078054770101,9.77237220955811,1.47910838816821,0.252502590397939,91.6781493460952,271.399905424006,0.252502590397939,158.282878122785,204.795176647316,19.0546071796325,6.16595001861482,0.602559586074358,4.10204102986607,NA
"Pinus palustris","E","T",32.3593656929628,257.039578276886,3.89045144994281,0.91201083935591,0.0408218026810059,10.492818945628,246.546759331258,0.0408218026810059,125.489306651547,131.550271625339,13.1825673855641,18.1970085860998,0.891250938133746,2.09411245585089,NA
"Pinus rigida","E","T",33.1131121482591,204.173794466953,11.2201845430196,1.07151930523761,0.225213060692701,45.9826051651448,158.191189301808,0.225213060692701,96.9224576014192,107.251336865534,104.71285480509,9.77237220955811,1.25892541179417,2.37137370566166,NA
"Pinus serotina","E","T",26.9153480392692,275.422870333817,4.07380277804113,1.20226443461741,0.0725456530427628,19.9807319912789,255.442138342538,0.0725456530427628,137.151434608755,138.271435725062,8.12830516164099,7.10950672831674,1.02329299228075,2.28559880337543,NA
"Pinus strobus","E","T",20.8929613085404,122.272053936742,6.02559586074358,0.596649334835271,0.0718027225157374,8.77946636024916,113.492587576493,0.0718027225157374,59.7581687403178,62.5138851964242,43.6515832240166,7.76247116628692,2.23872113856834,NA,NA
"Pinus sylvestris","E","T",26.9153480392692,295.120922666639,10.2329299228075,1.81970085860998,0.402418623349294,118.762155421082,176.358767245557,0.402418623349294,153.58848698798,141.532435678659,3.46736850452532,6.45654229034656,1.31825673855641,3.19922523133773,NA
"Poa pratensis","U","G",3.01995172040202,100,30.1995172040202,3.46736850452532,0.869735021322347,86.9735021322348,13.0264978677652,0.869735021322347,54.2649881230113,45.7350118769887,1.99526231496888,18.6208713666287,1.20226443461741,NA,NA
"Podocarpus nubigena","E","T",77.6247116628692,199.526231496888,7.94328234724282,0.831763771102671,0.0890393400160063,17.7656839683638,181.760547528524,0.0890393400160063,94.7961619698331,104.730069527055,9.33254300796991,7.76247116628692,0.645654229034656,1.68950082615282,NA
"Podocarpus saligna","E","T",26.0860792514197,167.891527994965,6.16595001861482,0.897164117362141,0.105886358067497,17.777422449774,150.114105545191,0.105886358067497,95.0532157640586,72.8383122309064,1.97255345736346,9.77237220955811,2.08929613085404,1.71460112064798,NA
"Podophyllum peltatum","U","H",3.01995172040202,30.9029543251359,6.45654229034656,0.831763771102671,0.469414537218278,14.5062960032113,16.3966583219246,0.469414537218278,15.5884193400721,15.3145349850638,36.3078054770101,18.8633010869314,2.69153480392692,1.36536321534477,NA
"Pomaderris ferruginea","E","S",11.4815362149688,97.7237220955811,7.58577575029184,0.562341325190349,0.128433001957312,12.5509509911776,85.1727711044035,0.128433001957312,47.7212121115615,50.0025099840196,32.3593656929628,12.3026877081238,1.81970085860998,1.26765186585785,0.0404575891697443
"Populus deltoides","D","T",5.01187233627272,91.201083935591,14.7910838816821,1.25892541179417,0.70843571604974,64.6101052024228,26.5909787331682,0.70843571604974,46.8103650483031,44.3907188872879,4.46683592150963,22.151588074173,1.14815362149688,2.10913701338626,NA
"Populus fremontii","U","T",3.01995172040202,120.226443461741,14.4543977074593,1.73780082874938,0.870422873732883,104.647846416653,15.5785970450884,0.870422873732883,56.3038536298047,63.9225898319363,36.3078054770101,9.18061754222427,1,1.9815270258051,NA
"Populus tremuloides","D","T",5.01187233627272,83.1763771102671,12.0226443461741,1.86208713666287,0.711164493210377,59.1520860746983,24.0242910355688,0.711164493210377,43.6857018665697,39.4906752436974,2.51188643150958,6.02559586074358,1.58489319246111,1.7666772393009,NA
"Prosopis glandulosa","U","T",7.07945784384138,194.984459975805,17.7827941003892,1.51356124843621,0.783377760115111,152.746489513101,42.2379704627045,0.783377760115111,111.291119555195,83.6933404206102,3.98107170553497,30.1995172040202,2.57039578276886,3.75324040711828,NA
"Protium sp1","E","T",33.1131121482591,114.815362149688,4.07380277804113,0.691830970918937,0.0505287896111806,5.80148127819309,109.013880871495,0.0505287896111806,52.5082539272482,62.3071082224398,20.8929613085404,14.7910838816821,0.575439937337157,0.993116048420934,NA
"Protium sp2","E","T",34.6736850452532,123.026877081238,8.12830516164099,0.707945784384138,0.115629063406591,14.2254825707413,108.801394510497,0.115629063406591,59.827216651372,63.199660429866,24.5470891568503,10.471285480509,1.47910838816821,2.15774440915267,NA
"Prumnopitys andina","E","T",33.8844156139203,147.910838816821,5.62341325190349,0.602559586074358,0.0528974800957109,7.8241106522527,140.086728164568,0.0528974800957109,72.1609917235681,75.7498470932529,4.78630092322638,14.1253754462275,0.776247116628692,1.36772882559585,NA
"Psychrophila leptosepala","U","H",2.51188643150958,79.4328234724281,8.7096358995608,1.20226443461741,0.818661374127112,65.0285844147343,14.4042390576938,0.818661374127112,38.4423459376129,40.9904775348152,36.3078054770101,12.3026877081238,1.38038426460288,2.30144181740851,NA
"Pterocaulon pycnostachyum","U","H",5.12861383991365,81.2830516164099,7.76247116628692,1.25892541179417,0.607336391162546,49.3661552313894,31.9168963850206,0.607336391162546,37.832712115406,43.4503395010039,77.6247116628692,26.3026799189538,0.776247116628692,1.59220872705117,NA
"Pultenea daphnoides","E","S",9.33254300796991,93.3254300796991,9.54992586021436,0.870963589956081,0.350144178051575,32.6773560065659,60.6480740731332,0.350144178051575,54.7890547432346,38.5363753364645,7.58577575029184,8.59273731128364,3.38844156139203,1.83653834334835,0.0338844156139203
"Pultenea flexilis","E","S",16.5958690743756,91.201083935591,10,1.14815362149688,0.325368876425229,29.6739942088863,61.5270897267047,0.325368876425229,43.2011634121768,47.9999205234142,26.9153480392692,6.45654229034656,1,1.84501541917947,0.0407380277804113
"Quercus coccinea","D","T",5.75439937337157,85.1138038202376,9.77237220955811,0.977237220955811,0.556858576913535,47.3963516710353,37.7174521492023,0.556858576913535,44.310659587848,40.8031442323896,9.77237220955811,13.4896288259165,1.51356124843621,NA,NA
"Quercus ellipsoidalis","U","T",6.02559586074358,104.71285480509,13.1825673855641,1.38038426460288,0.679663647775455,71.169520865809,33.543333939281,0.679663647775455,51.0722716967969,53.6405831082931,23.9883291901949,8.12830516164099,1.02329299228075,2.2080047330189,NA
"Quercus laevis","D","T",7.58577575029184,102.329299228075,6.76082975391982,0.645654229034656,0.173538206235961,17.758043033423,84.571256194652,0.173538206235961,54.0389905158666,48.2903087122084,6.91830970918936,9.54992586021436,1.73780082874938,1.42050931194549,NA
"Quercus virginia var geminata","U","T",10.9647819614319,158.489319246111,12.8824955169313,0.91201083935591,0.464185044438624,73.5683716973033,84.9209475488077,0.464185044438624,79.1174436877375,79.3718755583735,26.0860792514197,5.75439937337157,1.99526231496888,2.44906324184475,NA
"Regelia ciliata","E","S",19.0546071796325,154.881661891248,14.7910838816821,1.47910838816821,0.449766546181875,69.6605901357356,85.2210717555124,0.449766546181875,77.2336755017817,77.6479863894663,40.7380277804113,8.7096358995608,2.51188643150958,1.74180687339161,NA
"Rhododendron maximum","E","T",47.8630092322638,204.173794466953,6.91830970918936,0.776247116628692,0.0757101985526512,15.4580385183412,188.715755948612,0.0757101985526512,107.879688124213,96.2941063427402,10,17.7827941003892,2.04173794466953,NA,NA
"Robinia pseudoacacia","D","T",4.57088189614875,38.0189396320561,9.33254300796991,1.20226443461741,0.533993875778767,20.3018809271206,17.7170587049355,0.533993875778767,16.9296443025713,21.0892953294848,22.3872113856834,6.16595001861482,0.707945784384138,1.83837640849831,NA
"Rudbeckia serotina","U","H",1.54881661891248,70.7945784384138,20.4173794466953,1.23026877081238,0.897287638531521,63.5231001078388,7.27147833057498,0.897287638531521,36.7834379723771,34.0111404660367,1.41253754462275,12.8824955169313,0.891250938133746,1.53108746168203,NA
"Salix glauca","D","T",3.01995172040202,81.2830516164099,10.2329299228075,1.44543977074593,0.799593489837026,64.9933989065683,16.2896527098416,0.799593489837026,38.549421657536,42.7336299588739,40.7380277804113,18.6208713666287,2.34422881531992,2.00678637074293,NA
"Salix planifolia","U","T",3.01995172040202,81.2830516164099,12.3026877081238,1.99526231496888,0.817434998913359,66.4436112097345,14.8394404066754,0.817434998913359,47.7585037392831,33.5245478771268,4.07380277804113,14.4543977074593,3.09029543251359,2.17270117886374,NA
"Sanguinaria canadensis","U","H",3.98107170553497,30.9029543251359,7.94328234724282,2.04173794466953,0.59115646125456,18.2684811211586,12.6344732039773,0.59115646125456,15.7625859390831,15.1403683860528,5.12861383991365,10,1.77827941003892,1.67109061431071,NA
"Santalum acuminatum","E","T",17.3780082874938,309.029543251359,7.41310241300917,1.34896288259165,0.30875905071646,95.4156684176307,213.613874833728,0.30875905071646,171.331201198066,137.698342053293,20.8929613085404,13.8038426460288,2.95120922666639,3.11888958409394,0.199526231496888
"Saxegothaea conspicua","E","T",36.3078054770101,128.824955169313,5.75439937337157,0.616595001861482,0.0606919071649911,7.81863221967009,121.006322949643,0.0606919071649911,61.6539418361139,67.1710133331991,33.1131121482591,14.4543977074593,1.23026877081238,1.22992860147042,NA
"Schizachyrium scoparium","U","G",1.69941645950975,56.9661770165117,16.1185959039243,0.873864476177872,0.852661133647557,48.5728450744663,8.39333194204543,0.852661133647557,28.5797895584597,28.386387458052,15.8489319246111,8.91250938133745,1.94984459975805,0.703191607026572,NA
"Scholtzia involucrata","E","S",23.4422881531992,177.827941003892,14.7910838816821,1.77827941003892,0.451642715078512,80.3146940918192,97.5132469120728,0.451642715078512,88.1674122819899,89.6605287219021,18.1970085860998,4.36515832240166,1.86208713666287,2.31206479017559,NA
"Senna artemisioides 1lft","E","S",19.4984459975805,346.736850452532,12.8824955169313,5.62341325190349,0.721580621616043,250.198592086727,96.5382583658053,0.721580621616043,169.617821425626,177.119029026906,19.9526231496888,11.7489755493953,0.870963589956081,4.41570447353313,0.175388050184176
"Senna artemisioides 3lft","E","S",20.8929613085404,281.838293126445,14.1253754462275,3.46736850452532,0.633164311149966,178.449948723088,103.388344403357,0.633164311149966,149.500243203099,132.338049923346,0.933254300796991,10.2329299228075,0.954992586021436,3.11171633710602,0.152756605823807
"Silphium integrifolium","U","H",3.98107170553497,85.1138038202376,10,1.65958690743756,0.753052448662731,64.0951583818292,21.0186454384084,0.753052448662731,41.8443011811372,43.2695026391004,13.1825673855641,9.77237220955811,1.20226443461741,1.4288939585111,NA
"Silphium terebinthinaceum","U","H",3.01995172040202,75.8577575029184,13.4896288259165,1.31825673855641,0.795088624771314,60.3136400912312,15.5441174116872,0.795088624771314,40.2520259236473,35.6057315792712,1.90546071796325,7.94328234724282,1.44543977074593,1.0839269140212,NA
"Solanum ferocissium","E","S",6.45654229034656,75.8577575029184,9.54992586021436,1.73780082874938,0.595830263578015,45.1983476474011,30.6594098555173,0.595830263578015,37.1234936148091,38.7342638881093,22.9086765276777,14.1253754462275,0.977237220955811,2.46036760414763,0.0977237220955811
"Solanum straminifolia","U","T",1.99526231496888,34.6736850452532,13.4896288259165,1.17489755493953,0.752661842362531,26.0975596676584,8.57612537759477,0.752661842362531,17.6981917630927,16.9754932821605,1.99526231496888,16.6283625282055,0.861050814079229,1.36458313658892,NA
"Solidago rigida","U","H",2.50760701768545,105.407592786826,14.7910838816821,1.31778985136909,0.875036148651925,92.2354540308547,13.1721387559713,0.875036148651925,48.9962697442086,56.4113230426174,18.1970085860998,7.94328234724282,0.707945784384138,1.43328527330243,NA
"Sorghastrum nutans","U","G",1.97255345736346,75.226672993953,22.151588074173,0.990191424423945,0.869192905877455,65.3864904991071,9.84018249484589,0.869192905877455,37.1173586305568,38.1093143633963,18.6208713666287,2.95120922666639,1.54881661891248,NA,NA
"Spartothamnella puberula","E","S",9.54992586021436,93.3254300796991,13.1825673855641,3.71535229097173,0.649401745985472,60.6056972386017,32.7197328410974,0.649401745985472,46.1048924202566,47.2205376594425,8.31763771102671,19.4984459975805,0.977237220955811,2.73526872630671,0.11091748152624
"Stirlingia latifolia","E","S",28.8403150312661,288.403150312661,16.5958690743756,2.08929613085404,0.499138193931095,143.9530275711,144.450122741561,0.499138193931095,150.635790648455,137.767359664206,5.37174167053699,12.8824955169313,1.34896288259165,2.69153480392692,NA
"Syncarpia glomulifera","E","T",22.9086765276777,147.910838816821,9.1201083935591,0.91201083935591,0.201207234011645,29.7607307586748,118.150108058146,0.201207234011645,83.1914070172654,64.7194317995556,19.4984459975805,14.7910838816821,3.38844156139203,1.46217717445672,0.0594292158615573
"Synoum glandulosum","E","T",11.7489755493953,91.201083935591,6.45654229034656,0.776247116628692,0.179309690641899,16.3532381466966,74.8478457888944,0.179309690641899,43.4553464677188,47.7457374678722,60.2559586074358,8.51138038202377,1.28824955169313,1.46217717445672,0.0774461797802519
"Taxodium distichum","U","T",6.45654229034656,128.824955169313,8.31763771102671,1.20226443461741,0.626877518384946,80.7574682025908,48.0674869667222,0.626877518384946,63.4026774824496,65.4222776868634,14.7910838816821,9.54992586021436,0.954992586021436,1.52405275379729,NA
"Tsuga canadensis","E","T",60.2559586074358,123.026877081238,5.49540873857625,0.380189396320561,0.0271478442562601,3.3399144983355,119.686962582902,0.0271478442562601,64.2847272769599,58.7421498042781,34.6736850452532,7.41310241300917,2.69153480392692,1.21338885046498,NA
"Urera caracasana","D","T",3.01995172040202,67.6082975391982,15.4881661891248,1.94984459975805,0.800869738773984,54.1454395891714,13.4628579500268,0.800869738773984,44.0545758744482,23.55372166475,2.69153480392692,14.4543977074593,4.26579518801593,2.08756483584799,NA
"Vaccinium arboreum","U","S",10.9647819614319,125.892541179417,6.45654229034656,0.794328234724281,0.161363839190714,20.3145037701858,105.578037409231,0.161363839190714,65.9620662888208,59.9304748905962,1.99526231496888,7.58577575029184,1.20226443461741,1.51008015416415,NA
"Vaccinium corymbosum","U","S",7.58577575029184,102.329299228075,6.16595001861482,1.28824955169313,0.45267645292789,46.3220642051617,56.0072350229133,0.45267645292789,51.5316574495636,50.7976417785114,10.9647819614319,14.1253754462275,1.90546071796325,1.25602996369487,NA
"Vaccinium myrtillus","D","S",3.46736850452532,58.8843655355589,6.16595001861482,0.616595001861482,0.37062727621971,21.8241520103699,37.060213525189,0.37062727621971,29.1674725409761,29.7168929945828,26.9153480392692,10.2329299228075,1.47910838816821,NA,NA
"Veratrum parviflorum","U","H",3.63078054770101,33.8844156139203,4.36515832240166,0.630957344480193,0.219092435503685,7.42381914247289,26.4605964714474,0.219092435503685,16.8541417719814,17.0302738419389,10.9647819614319,7.76247116628692,1.73780082874938,NA,NA
"Verticordia nitens","E","S",18.1970085860998,331.131121482591,21.3796208950223,1.99526231496888,0.667791424897172,221.126523442658,110.004598039933,0.667791424897172,183.030931712439,148.100189770152,2.50760701768545,21.8776162394955,1.81970085860998,3.72391706254568,NA
"Vismia japurensis","U","T",6.91830970918936,95.4992586021436,12.8824955169313,0.891250938133746,0.5475497858325,52.2905985947662,43.2086600073774,0.5475497858325,47.0494608940466,48.449797708097,29.5120922666639,11.7489755493953,1.90546071796325,1.55596563160507,NA
"Vismia lauriformis","U","T",4.46683592150963,87.0963589956081,13.8038426460288,0.954992586021436,0.695784172377331,60.600268060838,26.4960909347701,0.695784172377331,36.2545599156639,50.8417990799442,5.75439937337157,8.91250938133745,0.380189396320561,1.56675107010815,NA
"Xanthorrhoea preissii","E","S",23.9883291901949,741.310241300918,18.1970085860998,2.34422881531992,0.759919302683128,563.335961641255,177.974279659663,0.759919302683128,414.378794390631,326.931446910287,1.47910838816821,6.45654229034656,1.54881661891248,5.9292532458,NA
"Xylomelum pyriforme","E","T",40.7380277804113,151.356124843621,10.471285480509,0.645654229034656,0.120698623369417,18.2684759071546,133.087648936466,0.120698623369417,74.0330977566326,77.3230270869884,12.0226443461741,20.8929613085404,0.977237220955811,1.32434153519466,0.0563637655825954
