sp,DE,GF,LL,LMA,Aarea,Rarea,Narea,Parea,LMAp,LMAs,LMAp_lo,LMAp_up,LMAs_lo,LMAs_up,id
Ocotea costulata,E,T,38.90451449942807,128.82495516931337,5.88843655355589,0.6456542290346555,1.9543394557753944,NA,22.6841137722677,106.14084139704568,3.6339033531628533,62.4319774744896,66.39297769482377,125.19105181615052,gl_121
Olearia decurrens,E,S,11.220184543019636,154.88166189124811,10.23292992280754,1.5848931924611136,2.6668586645214796,0.1318256738556407,78.78874515514019,76.09291673610792,18.555190938518518,126.94659356997812,27.935068321269995,136.3264709527296,gl_122
Olearia pimelioides,E,S,11.46197551979397,109.90952736101414,6.758435269829244,1.7636354076610887,2.654775018543048,0.13678228769627993,35.99374206429993,73.9157852967142,6.786902323589887,75.83598843416755,34.073538926846595,103.12262503742426,gl_123
Patersonia occidentalis,E,H,28.84031503126606,380.1893963205613,15.488166189124811,1.9054607179632472,3.273406948788382,NA,208.98543359697462,171.20396272358667,66.67559181816463,311.9896917456918,68.19970457486949,313.5138045023966,gl_124
Persea borbonia,E,S,18.19700858609983,112.2018454301963,6.760829753919817,0.7413102413009175,1.823895702319638,NA,28.426445210454386,83.77540021974191,3.7251506370945062,74.64174471367228,37.56010071652402,108.4766947931018,gl_125
Persea lingue,E,T,33.11311214825911,104.71285480508996,8.128305161640993,0.4466835921509631,1.0519618738232228,NA,25.93779214448687,78.77506266060308,4.229745402347377,63.34789493186921,41.36495987322075,100.48310940274258,gl_126
Persoonia levis,E,S,45.708818961487495,181.97008586099827,8.128305161640993,0.5623413251903491,1.076465213629835,0.04375221051582521,43.200566031782905,138.76951982921537,6.115726618127278,110.97691800774098,70.99316785325729,175.854359242871,gl_127
Persoonia linearis,E,T,40.73802778041128,144.5439770745928,7.413102413009175,0.7079457843841379,1.093956366272094,0.07144963260755134,33.390781329782044,111.15319574481074,5.939409223819601,82.32578099871392,62.218196075878865,138.60456785077318,gl_128
Persoonia saccata,E,S,29.512092266663856,457.0881896148752,19.054607179632473,2.4547089156850306,3.2885163087598306,NA,273.3765805608131,183.71160905406208,106.31166231909516,382.7628845999493,74.3253050149259,350.77652729578006,gl_129
Petrophile linearis,E,S,41.68693834703355,549.5408738576248,21.87761623949553,3.3884415613920256,3.3884415613920256,NA,302.8713909100953,246.6694829475295,119.13469127315754,444.6474518993565,104.89342195826828,430.4061825844672,gl_130
Philotheca difformis,E,S,22.984977609450816,226.62540566885448,10.132559456295212,3.057092604995608,3.2511220550104403,0.1508071902339149,88.35007106614586,138.27533460270863,25.35419883819014,159.8614761742828,66.76392949457167,201.27120683066434,gl_131
Phyllota phylicoides,E,S,22.3872113856834,120.22644346174133,8.31763771102671,1.7782794100389228,1.4791083881682074,0.02147830474130534,37.635568847871745,82.59087461386957,9.882363882118845,73.75401181356288,46.47243164817844,110.34407957962247,gl_132
Picea engelmanii,E,T,89.12509381337455,309.0295432513592,3.548133892335755,0.9772372209558108,3.1477483141013156,NA,23.134306358647212,285.895236892712,2.48883918999421,89.93183851662661,219.0977047347326,306.540704061365,gl_133
Picea glauca,E,T,60.25595860743578,288.40315031266056,6.606934480075959,1.1481536214968828,3.5399734108343472,NA,56.61177881549474,231.7913714971658,9.01381767158859,149.34060926151523,139.06254105114533,279.389332641072,gl_134
Pimelea linifolia,E,S,12.589254117941676,57.543993733715695,7.943282347242816,1.318256738556407,0.84527884516029,0.03019951720402016,18.441887466220095,39.1021062674956,4.981511751395585,35.161412912878916,22.38258082083678,52.56248198232011,gl_135
Pimelea microcephala,E,S,7.585775750291837,81.2830516164099,10.715193052376064,2.1877616239495525,2.4774220576332855,0.15595525028269536,37.570068878712384,43.71298273769752,12.332583627219305,61.288335353103754,19.994716263306152,68.9504679891906,gl_136
Pinus banksiana,E,T,26.915348039269155,245.4708915685031,7.585775750291837,1.4791083881682074,3.0269134281013055,NA,73.41112568415822,172.05976588434487,11.416142983328905,168.26834467662084,77.20254689188226,234.0547485851742,gl_137
Pinus flexilis,E,T,36.30780547701014,363.0780547701014,9.772372209558108,1.4791083881682074,4.1020410298660686,NA,135.5101947589336,227.5678600111678,22.788446153338093,272.293201029762,90.78485374033943,340.2896086167633,gl_138
Pinus palustris,E,T,32.359365692962825,257.03957827688646,3.890451449942806,0.9120108393559098,2.094112455850893,NA,16.700652493801254,240.33892578308522,1.2557539434329206,76.87895706921019,180.1606212076763,255.78382433345354,gl_139
Pinus rigida,E,T,33.11311214825911,204.17379446695296,11.220184543019636,1.0715193052376064,2.371373705661655,NA,76.64741382300274,127.52638064395022,18.90889547233175,142.2179047877535,61.95588967919946,185.2648989946212,gl_140
Pinus serotina,E,T,26.915348039269155,275.4228703338166,4.073802778041127,1.202264434617413,2.28559880337543,NA,24.342430646927394,251.0804396868892,1.6571642573687901,129.80562824112866,145.61724209268795,273.7657060764478,gl_141
Pinus strobus,E,T,20.892961308540396,122.27205393674193,6.025595860743578,0.5966493348352712,1.8825374628781144,NA,23.707227979423653,98.56482595731828,2.1762273612590777,77.7080169586198,44.56403697812213,120.09582657548285,gl_142
Pinus sylvestris,E,T,26.915348039269155,295.1209226666387,10.23292992280754,1.8197008586099832,4.092606597300109,NA,121.86328677020576,173.25763589643293,26.637082524427708,220.88430962714426,74.23661303949444,268.483840142211,gl_143
Poa pratensis,NA,G,3.019951720402016,100,30.19951720402016,3.4673685045253166,1.8197008586099832,NA,76.7869673375,23.213032662499998,47.4780725,92.712555,7.287445000000005,52.5219275,gl_144
Podocarpus nubigena,E,T,77.62471166286916,199.52623149688787,7.943282347242816,0.831763771102671,1.4996848355023735,NA,45.000555993108044,154.52567550377984,9.912234723230325,102.43007813359128,97.0961533632966,189.61399677365756,gl_145
Podocarpus saligna,E,T,26.08607925141972,167.8915279949653,6.165950018614822,0.8971641173621407,1.7497158193645022,NA,34.86924571502089,133.0222822799444,4.3389844522136825,102.5976145380485,65.29391345691678,163.5525435427516,gl_146
Podophyllum peltatum,NA,H,3.019951720402016,30.902954325135905,6.456542290346556,0.831763771102671,1.2852866599436157,NA,12.917437937555192,17.985516387580713,2.0592627844522746,24.760306107429123,6.142648217706782,28.84369154068363,gl_147
Pomaderris ferruginea,E,S,11.481536214968829,97.72372209558108,7.585775750291837,0.5623413251903491,1.2676518658578455,0.04045758916974426,35.704768997480585,62.018953098100496,3.226532161273844,79.15227174523412,18.571450350346964,94.49718993430724,gl_148
Populus deltoides,D,T,5.011872336272722,91.20108393559096,14.791083881682072,1.2589254117941673,2.147830474130534,NA,64.10655131674947,27.094532618841484,31.801083799614887,81.35489407246834,9.846189863122618,59.40000013597607,gl_149
Populus fremontii,NA,T,3.019951720402016,120.22644346174133,14.454397707459272,1.7378008287493754,1.981527025805098,NA,100.47937236488953,19.747071096851798,72.15903371269988,113.71521973674034,6.511223725000988,48.067409749041445,gl_150
Populus tremuloides,D,T,5.011872336272722,83.17637711026708,12.02264434617413,1.8620871366628675,1.8281002161427429,NA,49.46754766365157,33.70882944661551,18.453461119857593,70.51426671119805,12.662110399069036,64.72291599040949,gl_151
Prosopis glandulosa,NA,T,7.079457843841379,194.98445997580455,17.78279410038923,1.5135612484362082,4.864072056914616,NA,155.41278303786666,39.571676937937895,103.79536588564113,181.4461917093115,13.538268266493048,91.18909409016342,gl_152
Protium sp1,E,T,33.11311214825911,114.81536214968828,4.073802778041127,0.6918309709189365,0.9931160484209338,NA,12.966324763868114,101.84903738582017,1.6478963834439677,43.59776107508095,71.21760107460733,113.16746576624432,gl_153
Protium sp2,E,T,34.673685045253166,123.02687708123813,8.128305161640993,0.7079457843841379,2.1577444091526665,NA,31.982259770684756,91.04461731055338,6.471574203222973,70.75616792958712,52.270709151651005,116.55530287801515,gl_154
Prumnopitys andina,E,T,33.884415613920254,147.91083881682073,5.623413251903491,0.6025595860743578,1.367728825595849,NA,22.66485346009606,125.24598535672467,2.5436404444335246,74.9199422905638,72.99089652625693,145.3671983723872,gl_155
Psychrophila leptosepala,NA,H,2.51188643150958,79.43282347242814,8.709635899560805,1.202264434617413,2.3014418174085085,NA,62.665779519905875,16.767043952522265,33.71449142448444,74.69571399467058,4.737109477757556,45.7183320479437,gl_156
Pterocaulon pycnostachyum,NA,H,5.1286138399136485,81.2830516164099,7.762471166286917,1.2589254117941673,1.5922087270511702,NA,42.80235839897256,38.48069321743735,7.9478992574470295,69.33545297071399,11.94759864569592,73.33515235896287,gl_157
Pultenea daphnoides,E,S,9.33254300796991,93.3254300796991,9.549925860214358,0.8709635899560807,1.8365383433483464,0.03388441561392025,44.61821737560615,48.70721270409295,8.703801419547846,75.96516656501133,17.360263514687773,84.62162866015126,gl_158
Pultenea flexilis,E,S,16.595869074375607,91.20108393559096,10,1.1481536214968828,1.8450154191794736,0.04073802778041128,33.448642767366664,57.752441168224294,8.839624931980223,61.85597692554858,29.345107010042376,82.36145900361073,gl_159
Quercus coccinea,D,T,5.7543993733715695,85.11380382023764,9.772372209558108,0.9772372209558108,1.4655478409559115,NA,50.794061842116555,34.31974197812108,12.193318421483424,74.5965591906529,10.517244629584738,72.92048539875421,gl_160
Quercus ellipsoidalis,NA,T,6.025595860743578,104.71285480508996,13.182567385564074,1.3803842646028848,2.2080047330188997,NA,69.2150307369154,35.497824068174566,28.764783519883164,91.92001465237513,12.792840152714831,75.9480712852068,gl_161
Quercus laevis,D,T,7.585775750291837,102.32929922807536,6.760829753919817,0.6456542290346555,1.177605973520807,NA,44.66572448482161,57.66357474325375,2.394523765387576,90.17067515481435,12.15862407326101,99.93477546268778,gl_162
Quercus virginia var geminata,NA,T,10.964781961431852,158.48931924611142,12.882495516931344,0.9120108393559098,2.4490632418447453,NA,103.73238146379106,54.756937782320364,31.725266652519938,140.57724864598103,17.91207060013039,126.76405259359149,gl_163
Regelia ciliata,E,S,19.054607179632473,154.88166189124811,14.791083881682072,1.4791083881682074,1.741806873391614,NA,74.63393214476028,80.24772974648783,24.836424480601178,117.82938774171112,37.052274149537,130.04523741064693,gl_164
Rhododendron maximum,E,T,47.86300923226383,204.17379446695296,6.918309709189364,0.7762471166286917,1.757923613958693,NA,41.638459212664465,162.5353352542885,6.334361812543244,111.43535682163109,92.73843764532187,197.8394326544097,gl_165
Robinia pseudoacacia,D,T,4.570881896148751,38.01893963205613,9.33254300796991,1.202264434617413,1.6405897731995394,NA,16.94284900951741,21.07609062253872,5.1137964045661395,28.74229650094414,9.276643131111992,32.905143227489994,gl_166
Rudbeckia serotina,NA,H,1.5488166189124817,70.79457843841381,20.417379446695296,1.2302687708123816,1.53108746168203,NA,63.20297564114876,7.591602797265047,53.00101776763352,68.40936927153122,2.385209166882589,17.793560670780288,gl_167
Salix glauca,D,T,3.019951720402016,81.2830516164099,10.23292992280754,1.4454397707459274,2.1428906011200586,NA,60.02309840291104,21.259953213498868,28.359433180573475,74.84927252050282,6.433779095907084,52.92361843583643,gl_168
Salix planifolia,NA,T,3.019951720402016,81.2830516164099,12.302687708123818,1.9952623149688795,2.1727011788637447,NA,58.201190794649214,23.081860821760692,29.398634963412977,73.59883437519888,7.68421724121103,51.88441665299693,gl_169
Sanguinaria canadensis,NA,H,3.981071705534972,30.902954325135905,7.943282347242816,2.041737944669529,1.6710906143107076,NA,12.103438523910066,18.799515801225837,3.65809704439734,21.404277715821404,9.4986766093145,27.244857280738564,gl_170
Santalum acuminatum,E,T,17.378008287493753,309.0295432513592,7.413102413009175,1.3489628825916535,3.118889584093937,0.19952623149688797,131.547067349136,177.4824759022232,8.712054268149897,266.4225894228472,42.60695382851202,300.31748898320933,gl_171
Saxegothaea conspicua,E,T,36.30780547701014,128.82495516931337,5.7543993733715695,0.6165950018614822,1.0375284158180127,NA,21.618645720235477,107.20630944907789,3.0002568771073705,65.09625468170437,63.728700487609004,125.824698292206,gl_172
Schizachyrium scoparium,NA,G,1.6994164595097452,56.96617701651172,16.118595903924252,0.873864476177872,0.703191607026572,NA,49.667367930316665,7.298809086195057,39.92059944848987,54.57542334779161,2.3907536687201087,17.045577568021855,gl_173
Scholtzia involucrata,E,S,23.442288153199225,177.82794100389228,14.791083881682072,1.7782794100389228,2.312064790175594,NA,80.7573900751077,97.07055092878458,25.996182114219778,131.98405785823573,45.84388314565655,151.8317588896725,gl_174
Senna artemisioides 1lft,E,S,19.498445997580458,346.73685045253166,12.882495516931344,5.623413251903491,4.4157044735331255,0.1753880501841761,168.77676368905873,177.96008676347293,55.32168245285494,272.48806892297716,74.24878152955449,291.4151679996767,gl_175
Senna artemisioides 3lft,E,S,20.892961308540396,281.8382931264455,14.12537544622754,3.4673685045253166,3.1117163371060177,0.1527566058238073,138.72472714832452,143.11356597812096,45.843246037404036,219.64622070306388,62.1920724233816,235.99504708904144,gl_176
Silphium integrifolium,NA,H,3.981071705534972,85.11380382023764,10,1.6595869074375609,1.428893958511103,NA,54.90336171443477,30.210442105802862,19.100631289640415,75.07394974921004,10.039854071027591,66.01317253059722,gl_177
Silphium terebinthinaceum,NA,H,3.019951720402016,75.85775750291836,13.489628825916531,1.318256738556407,1.0839269140212036,NA,57.74535923071463,18.112398272203734,31.935668347959364,70.07641591968024,5.781341583238117,43.922089154959,gl_178
Solanum ferocissium,E,S,6.456542290346556,75.85775750291836,9.549925860214358,1.7378008287493754,2.4603676041476272,0.09772372209558108,35.63132099190869,40.22643651100967,10.004067959054622,59.08296936550593,16.77478813741243,65.85368954386374,gl_179
Solanum straminifolia,NA,T,1.9952623149688795,34.673685045253166,13.489628825916531,1.1748975549395295,1.3645831365889245,NA,23.932117219480336,10.74156782577283,11.695790237877734,30.919449008558708,3.754236036694458,22.97789480737543,gl_180
Solidago rigida,NA,H,2.507607017685448,105.407592786826,14.791083881682072,1.3177898513690858,1.4332852733024308,NA,91.65365444795883,13.753938338867172,72.3069365692855,100.98503540335716,4.422557383468842,33.100656217540504,gl_181
Sorghastrum nutans,NA,G,1.9725534573634624,75.22667299395302,22.151588074172963,0.9901914244239454,1.234657178968159,NA,66.87769625602049,8.348976737932531,55.20495856860103,72.58036413670634,2.64630885724668,20.021714425351988,gl_182
Spartothamnella puberula,E,S,9.549925860214358,93.3254300796991,13.182567385564074,3.715352290971725,2.735268726306712,0.11091748152624012,42.45325069286814,50.872179386830965,15.648635463718298,68.28477531142109,25.040654768278017,77.67679461598081,gl_183
Stirlingia latifolia,E,S,28.84031503126606,288.40315031266056,16.595869074375607,2.0892961308540396,2.6915348039269156,NA,144.42115821305075,143.9819920996098,48.135769181201944,223.93914116327824,64.46400914938232,240.26738113145862,gl_184
Syncarpia glomulifera,E,T,22.908676527677738,147.91083881682073,9.120108393559097,0.9120108393559098,1.4621771744567182,0.05942921586155727,50.6062612134084,97.30457760341233,9.801020719621253,104.05224293543765,43.85859588138308,138.10981809719948,gl_185
Synoum glandulosum,E,T,11.748975549395295,91.20108393559096,6.456542290346556,0.7762471166286917,1.4621771744567182,0.07744617978025188,25.63355111676079,65.56753281883017,3.1238614794604715,65.74170398787096,25.459379947719995,88.07722245613049,gl_186
Taxodium distichum,NA,T,6.456542290346556,128.82495516931337,8.31763771102671,1.202264434617413,1.5240527537972912,NA,79.29627817228769,49.528676997025684,13.708466378871027,115.30495647923117,13.519998690082204,115.11648879044235,gl_187
Tsuga canadensis,E,T,60.25595860743578,123.02687708123813,5.495408738576246,0.3801893963205612,1.2133888504649772,NA,16.367630415175114,106.65924666606301,2.25715412194195,50.975070049701486,72.05180703153664,120.76972295929617,gl_188
Urera caracasana,D,T,3.019951720402016,67.60829753919819,15.488166189124811,1.9498445997580451,2.564484036517717,NA,47.31174021696632,20.29655732223187,23.574256138985973,60.37113014455107,7.237167394647123,44.03404140021222,gl_189
Vaccinium arboreum,NA,S,10.964781961431852,125.89254117941675,6.456542290346556,0.7943282347242815,1.5100801541641484,NA,40.551157721097134,85.34138345831963,2.790018852558175,102.50728406785535,23.3852571115614,123.10252232685858,gl_190
Vaccinium corymbosum,NA,S,7.585775750291837,102.32929922807536,6.165950018614822,1.288249551693134,1.2560299636948749,NA,36.56885385789141,65.76044537018394,3.741087293445727,81.73830088243423,20.590998345641125,98.58821193462963,gl_191
Vaccinium myrtillus,D,S,3.4673685045253166,58.8843655355589,6.165950018614822,0.6165950018614822,1.367728825595849,NA,32.557003563639405,26.327361971919494,1.748988430308241,54.049554295076454,4.834811240482445,57.13537710525066,gl_192
Veratrum parviflorum,NA,H,3.630780547701014,33.884415613920254,4.36515832240166,0.6309573444801932,NA,NA,7.518640404119787,26.365775209800468,0.5462672674756592,25.12097476184148,8.763440852078773,33.3381483464446,gl_193
Verticordia nitens,E,S,18.19700858609983,331.1311214825911,21.379620895022324,1.9952623149688795,3.7239170625456848,NA,225.06899593233186,106.06212555025922,104.4354857957846,292.65577129237937,38.475350190211714,226.6956356868065,gl_194
Vismia japurensis,NA,T,6.918309709189364,95.49925860214358,12.882495516931344,0.8912509381337456,1.5559656316050745,NA,61.66354737456871,33.835711227574876,20.943075748264295,83.96281685152407,11.536441750619517,74.55618285387929,gl_195
Vismia lauriformis,NA,T,4.466835921509632,87.09635899560806,13.803842646028846,0.954992586021436,1.566751070108149,NA,65.18708343873233,21.909275556875727,34.65021731859599,79.95282667864599,7.143532316962066,52.446141677012065,gl_196
Xanthorrhoea preissii,E,S,23.9883291901949,741.3102413009177,18.19700858609983,2.344228815319922,5.929253245799998,NA,571.5425676548341,169.7676736460836,320.46135633433835,683.1765253832955,58.133715917622226,420.84888496657936,gl_197
Xylomelum pyriforme,E,T,40.73802778041128,151.35612484362088,10.471285480508996,0.6456542290346555,1.3243415351946646,0.05636376558259542,47.06048432902356,104.29564051459732,9.989117146389694,99.03502932762207,52.321095515998806,141.36700769723117,gl_198
