"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"702",3.92399156358,0.00948697400287393,0.404466381946524,2.85951227010899,3.73054052761245,4.0156519101679,4.21944612242673,4.44254820116881,1817.64656212538,0.998835726593233,"log_LMAs[42]","sig"
"703",2.60709516855088,0.0174490262626565,0.759649030076038,0.746851040026315,2.19714996798926,2.80419620308361,3.19792428231787,3.51651143686447,1895.3245268364,0.999517684464839,"log_LMAs[43]","sig"
"704",2.37415263615185,0.0175801133364662,0.786206569449781,0.603830242270831,1.85324369086559,2.45913866779887,2.98765496635504,3.60145606641639,2000,1.00324299909708,"log_LMAs[44]","sig"
"705",3.303200720348,0.0036013075517242,0.161055369870773,2.87422611520634,3.23240714902481,3.34747296759694,3.41515043422042,3.49326638261332,2000,0.999287885204109,"log_LMAs[45]","sig"
"706",3.02953256442833,0.0151950428744271,0.601432336274405,1.52801899794102,2.7239348342845,3.1857669732919,3.48028617579082,3.78694962592131,1566.64172536345,1.00052870688504,"log_LMAs[46]","sig"
"707",2.57347287502727,0.0138083981495438,0.617530338455245,1.25222989813677,2.17423438928187,2.62749913162022,3.04059418183068,3.56778922890309,2000,0.999908813244392,"log_LMAs[47]","sig"
"708",3.50800712940839,0.00421375487060759,0.186350451328716,3.02657721165793,3.46168898911617,3.56099210600138,3.61589227883926,3.67696119897116,1955.79063750811,0.999777883796086,"log_LMAs[48]","sig"
"709",2.84156927575204,0.0170912630625895,0.700797511526965,1.28683552833706,2.4037977026578,2.9274666769598,3.34997200176504,3.96707504361841,1681.26737113944,0.999606777267395,"log_LMAs[49]","sig"
"710",3.6119453482393,0.00173616638443749,0.075547050007667,3.40731965598343,3.58311908920657,3.6314790915097,3.6628188675154,3.69724506686509,1893.44343133115,0.999177540925807,"log_LMAs[50]","sig"
"711",4.45022558693531,0.00425719773260884,0.190387670475427,3.96272423169904,4.41072825878525,4.50511820116972,4.56011580816146,4.61326007433983,2000,1.00070413333729,"log_LMAs[51]","sig"
"712",3.31556496892332,0.00483668006928336,0.215611618697072,2.73171608871221,3.27290930385391,3.37366914085322,3.43625628530195,3.50312830714939,1987.2366940091,0.999115158133235,"log_LMAs[52]","sig"
"713",4.00923393304721,0.00266943224904271,0.104608166348718,3.73755946084004,3.98996735643574,4.04058755426782,4.06828115470024,4.09209336617955,1535.6539932428,0.999069336311597,"log_LMAs[53]","sig"
"714",1.99254039027912,0.0158817046332442,0.701124749297869,0.450577771681626,1.54607799725545,2.05056863452799,2.51483764085699,3.139254978292,1948.93056141807,0.999459399371508,"log_LMAs[54]","sig"
"715",3.43985630542276,0.0118112159682405,0.475425873882547,2.38302673033121,3.16361931633266,3.49644534542274,3.79017891071296,4.19478846053866,1620.22901621562,1.00115629865811,"log_LMAs[55]","sig"
"716",2.32647873406848,0.0184755278779859,0.826250725107377,0.577157878005201,1.7789851330501,2.3703875890115,2.92527317792786,3.80864598506331,2000,1.00053660769802,"log_LMAs[56]","sig"
"717",4.14224373439005,0.00790729834169537,0.337176115849321,3.20345644377178,4.03688139030299,4.24735793967582,4.36393903265762,4.48718711788603,1818.26574455475,0.99946833214145,"log_LMAs[57]","sig"
"718",3.58572696102195,0.00996794908755853,0.421436967651466,2.55223025308762,3.36368783058735,3.64683527997658,3.90099432546607,4.19908046155979,1787.53121571807,0.999831985349802,"log_LMAs[58]","sig"
"719",3.18709033414003,0.0145095585859485,0.599095951993618,1.80339703347789,2.82152084489569,3.25753788644951,3.64239061838379,4.12134122086395,1704.84291648354,1.00015467594047,"log_LMAs[59]","sig"
"720",2.61720630096164,0.0173139560033162,0.774303651657114,0.953399218021327,2.12185503798894,2.69044935459181,3.17252836855892,3.92519336340346,2000,0.999089055535205,"log_LMAs[60]","sig"
"721",3.86149674778118,0.0133874275956287,0.598703962953646,2.45281564765125,3.51355512491779,3.96678630314693,4.31921240138597,4.71062486886054,2000,1.00019541923781,"log_LMAs[61]","sig"
"722",2.56599608741952,0.0134113743674059,0.580669733373931,1.15875592772304,2.26417078162834,2.67758408031733,2.99656907050121,3.3611631848468,1874.61379200764,1.00106688769171,"log_LMAs[62]","sig"
"723",3.52560662286977,0.0107652683521946,0.478249262992486,2.45186725105733,3.25066996381372,3.60843097410326,3.87321670320134,4.22831029189658,1973.59891824625,0.999123972407746,"log_LMAs[63]","sig"
"724",3.48209882096644,0.0100440752054624,0.437031674186657,2.4258460792462,3.23980362131613,3.57487072639347,3.8082578881671,4.06935167667743,1893.24106607813,0.999099348615167,"log_LMAs[64]","sig"
"725",3.19775048069419,0.00681215881520908,0.298553608554096,2.41413552447604,3.06225518852796,3.26760872413694,3.41065297028721,3.55684442070748,1920.76892491973,0.999836554125992,"log_LMAs[65]","sig"
"726",2.91809336471092,0.0107824167444327,0.474284501177222,1.80735042348262,2.6358332854261,2.97535890454701,3.271129486204,3.64458733898694,1934.84259110083,1.00091648698006,"log_LMAs[66]","sig"
"727",4.35622060694027,0.00948221325748678,0.41816970096727,3.32361716088975,4.14446383734832,4.44066448258514,4.66358107964924,4.91245766537745,1944.8481025492,0.999480417123285,"log_LMAs[67]","sig"
"728",3.47659602471541,0.00947064460628888,0.423540102608073,2.46756183171384,3.26229716661219,3.56498649421146,3.78531297043776,4.04669671743666,2000,1.00005594753814,"log_LMAs[68]","sig"
"729",2.90500947231111,0.00921348564930307,0.398260765092723,1.79357266106947,2.74518429669032,3.00324325078626,3.18178977227374,3.3534785779929,1868.47426247051,0.998806261064088,"log_LMAs[69]","sig"
"730",3.72334976136044,0.0075887859187911,0.339380823622202,2.86476282936885,3.54142049736551,3.78840639603904,3.97896180831192,4.18396435963144,2000,0.999326273841526,"log_LMAs[70]","sig"
"731",3.54105865241437,0.00188381686034441,0.0842468511378064,3.3319877556777,3.51005409492252,3.56213595030061,3.59641615450839,3.63649419037984,2000,0.998159335598594,"log_LMAs[71]","sig"
"732",4.13664982219958,0.0098947127938513,0.435126519986862,3.00285648932704,3.94478300352257,4.25022982637005,4.44076456048507,4.66107286227579,1933.85862236373,0.99988451623608,"log_LMAs[72]","sig"
"733",2.55057324215837,0.0175992021721873,0.738350333235018,0.978746569655425,2.058421251834,2.60732387894704,3.08924774404494,3.8314451703154,1760.10667449751,0.999245927835698,"log_LMAs[73]","sig"
