"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"493",-0.100292639041635,0.00398336767358789,0.251930292128477,-0.655393482209252,-0.250209123535189,-0.0742062271746117,0.0689114711083625,0.339929952318828,4000,0.999310771329073,"mu3[92]","nonsig"
"494",-0.46568101104966,0.00628586213944464,0.254121949092818,-0.997342505523281,-0.624013537392747,-0.464835794571835,-0.299220920072726,0.0301935122819193,1634.3860678346,1.00173828601929,"mu3[93]","nonsig"
"495",-0.346813577267927,0.00416167785702057,0.263207618321471,-0.923921635204826,-0.50901445394185,-0.334603291418787,-0.173471683990523,0.149077376267941,4000,1.00187888853189,"mu3[94]","nonsig"
"496",0.0143792738402392,0.00466924040626385,0.295308692533674,-0.646358696397225,-0.166832727140218,0.051610615534424,0.220861230719498,0.514398321107502,4000,0.999900954195726,"mu3[95]","nonsig"
"497",0.195556083613406,0.00422597722880573,0.267274267660653,-0.374503909620777,0.0343202817623035,0.205711220162765,0.366855098598491,0.714795518315727,4000,1.00033347487717,"mu3[96]","nonsig"
"498",-0.747211485563259,0.00463717239698114,0.293280533546458,-1.36006177730126,-0.929126149828073,-0.728665180232884,-0.54774025750637,-0.213424449522331,4000,1.00128018644406,"mu3[97]","sig"
"499",0.0663764706424729,0.00400353220181163,0.253205608871073,-0.486702927493255,-0.0854892860939022,0.0899506293566401,0.239540590907606,0.514248176147538,4000,1.00015777383901,"mu3[98]","nonsig"
"500",-1.39916788704732,0.00591037648370119,0.373805030351856,-2.15122815257637,-1.64554605887472,-1.38960652072585,-1.14030853289365,-0.698276371215705,4000,1.00135125456901,"mu3[99]","sig"
"501",-0.746573666814252,0.00453620275592022,0.286894652740815,-1.34448135467449,-0.941345068526633,-0.722349967978638,-0.535111318604259,-0.261201531463015,4000,1.00044685648962,"mu3[100]","sig"
"502",-0.488304388916097,0.00467013800631891,0.295365461745712,-1.09487019256293,-0.679560155158591,-0.465818579542012,-0.278496366532429,0.0309237753631452,4000,0.99937285205703,"mu3[101]","nonsig"
"503",-1.24790602364176,0.0058626378922497,0.370785776726357,-2.00563971517732,-1.49714324258965,-1.23593150594295,-0.984001616207922,-0.557603339950942,4000,1.00107610981916,"mu3[102]","sig"
"504",-0.327492612757904,0.0049123205930882,0.310682433422158,-0.984118344839473,-0.518918108644564,-0.310993754531126,-0.107572142364716,0.234610378365101,4000,1.00022363625627,"mu3[103]","nonsig"
"505",-1.1310274736974,0.00550389305053093,0.348096760752999,-1.84203026893535,-1.35056981790063,-1.12337322911644,-0.894722309023385,-0.486444528361647,4000,0.999727181562605,"mu3[104]","sig"
"506",-1.12374447800376,0.00548841333633337,0.347117737665144,-1.83861863936045,-1.35530684707942,-1.10803002624981,-0.877471103865256,-0.50398885789341,4000,0.999916853321907,"mu3[105]","sig"
